,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
10,08.12.2020,16:00:42, fem_Ni_2 ,5 zyklen,5.053932,1499.0,49.196461,49.179511,49.680444,49.671228,137.540921,137.515408,4.15,1.068494,5.0,0.1,H23o. Nadel,0.0,32.81952035,33.03925462,0.22538625,32.81622868,33.03596295,0.22538625,0.0,0.0,0.0,0.0,16.40811434,16.51798148,0.11269312,1362.0100944,1371.12906676,9.35352918,1361.87349023,1370.9924626,9.35352918,0.0,0.0,0.0,136.20100944,137.11290668,0.93535292,136.18734902,137.09924626,0.93535292,0.0,0.0,0.0,68.09367451,68.54962313,0.46767646,0.73420895,0.72942712,0.0049439,0.73428259,0.72949982,0.00494488,inf,inf,,0.00329167,40.0,1000
11,08.12.2020,16:00:45, fem_Ni_2 ,5 zyklen,5.058908,1999.0,65.177199,65.165186,65.661182,65.656903,136.315109,136.306227,4.15,1.069503,5.0,0.1,H23o. Nadel,0.0,32.60490195,33.03925462,0.22538625,32.60161028,33.03596295,0.22538625,0.0,0.0,0.0,0.0,16.30080514,16.51798148,0.11269312,1353.10343097,1371.12906676,9.35352918,1352.9668268,1370.9924626,9.35352918,0.0,0.0,0.0,135.3103431,137.11290668,0.93535292,135.29668268,137.09924626,0.93535292,0.0,0.0,0.0,67.64834134,68.54962313,0.46767646,0.7390418,0.72942712,0.0049439,0.73911642,0.72949982,0.00494488,inf,inf,,0.00329167,40.0,1000
12,08.12.2020,16:00:49, fem_Ni_2 ,5 zyklen,6.054746,499.9,14.574685,14.584066,15.058668,15.075783,125.011947,125.154026,4.15,1.279968,6.0,0.1,H23o. Nadel,0.0,29.15520104,28.76695204,0.15043069,29.15220104,28.76395204,0.15043069,0.0,0.0,0.0,0.0,14.57610052,14.38197602,0.07521534,1209.94084317,1193.82850961,6.24287347,1209.81634317,1193.70400961,6.24287347,0.0,0.0,0.0,120.99408432,119.38285096,0.62428735,120.98163432,119.37040096,0.62428735,0.0,0.0,0.0,60.49081716,59.68520048,0.31214367,0.82648669,0.83770974,0.00436587,0.82657174,0.83779712,0.00436678,inf,inf,,0.003,40.0,1000
13,08.12.2020,16:00:53, fem_Ni_2 ,5 zyklen,6.056255,999.0,28.806757,28.795402,29.29074,29.28712,121.678249,121.663209,4.15,1.280412,6.0,0.1,H23o. Nadel,0.0,28.83559259,28.76695204,0.15043069,28.83259259,28.76395204,0.15043069,0.0,0.0,0.0,0.0,14.4162963,14.38197602,0.07521534,1196.67709259,1193.82850961,6.24287347,1196.55259259,1193.70400961,6.24287347,0.0,0.0,0.0,119.66770926,119.38285096,0.62428735,119.65525926,119.37040096,0.62428735,0.0,0.0,0.0,59.82762963,59.68520048,0.31214367,0.83564732,0.83770974,0.00436587,0.83573426,0.83779712,0.00436678,inf,inf,,0.003,40.0,1000
14,08.12.2020,16:00:56, fem_Ni_2 ,5 zyklen,6.057545,1499.0,42.89402,42.895172,43.378002,43.386889,120.092535,120.117137,4.15,1.280695,6.0,0.1,H23o. Nadel,0.0,28.61509006,28.76695204,0.15043069,28.61209006,28.76395204,0.15043069,0.0,0.0,0.0,0.0,14.30604503,14.38197602,0.07521534,1187.52623749,1193.82850961,6.24287347,1187.40173749,1193.70400961,6.24287347,0.0,0.0,0.0,118.75262375,119.38285096,0.62428735,118.74017375,119.37040096,0.62428735,0.0,0.0,0.0,59.37008687,59.68520048,0.31214367,0.84208666,0.83770974,0.00436587,0.84217495,0.83779712,0.00436678,inf,inf,,0.003,40.0,1000
15,08.12.2020,16:01:00, fem_Ni_2 ,5 zyklen,6.053284,1999.0,56.895387,56.886336,57.37937,57.378053,119.121753,119.11902,4.15,1.279715,6.0,0.1,H23o. Nadel,0.0,28.46192446,28.76695204,0.15043069,28.45892446,28.76395204,0.15043069,0.0,0.0,0.0,0.0,14.22946223,14.38197602,0.07521534,1181.16986518,1193.82850961,6.24287347,1181.04536518,1193.70400961,6.24287347,0.0,0.0,0.0,118.11698652,119.38285096,0.62428735,118.10453652,119.37040096,0.62428735,0.0,0.0,0.0,59.05226826,59.68520048,0.31214367,0.84661828,0.83770974,0.00436587,0.84670753,0.83779712,0.00436678,inf,inf,,0.003,40.0,1000
16,08.12.2020,16:01:03, fem_Ni_2 ,5 zyklen,10.033957,499.9,10.582387,10.572348,11.066369,11.064065,91.869238,91.850112,4.15,2.121178,10.0,0.1,H23o. Nadel,0.0,21.1690078,20.8497063,0.12089742,21.1666078,20.8473063,0.12089742,0.0,0.0,0.0,0.0,10.5833039,10.42365315,0.06044871,878.51382376,865.2628114,5.01724284,878.41422376,865.1632114,5.01724284,0.0,0.0,0.0,87.85138238,86.52628114,0.50172428,87.84142238,86.51632114,0.50172428,0.0,0.0,0.0,43.92071119,43.25816057,0.25086214,1.13828602,1.15583428,0.00667178,1.13841508,1.15596737,0.00667331,inf,inf,,0.0024,40.0,1000
17,08.12.2020,16:01:07, fem_Ni_2 ,5 zyklen,10.04377,999.0,20.867905,20.866095,21.351888,21.357812,88.699034,88.723644,4.15,2.123361,10.0,0.1,H23o. Nadel,0.0,20.88879379,20.8497063,0.12089742,20.88639379,20.8473063,0.12089742,0.0,0.0,0.0,0.0,10.4431969,10.42365315,0.06044871,866.88494244,865.2628114,5.01724284,866.78534244,865.1632114,5.01724284,0.0,0.0,0.0,86.68849424,86.52628114,0.50172428,86.67853424,86.51632114,0.50172428,0.0,0.0,0.0,43.33926712,43.25816057,0.25086214,1.15355562,1.15583428,0.00667178,1.15368818,1.15596737,0.00667331,inf,inf,,0.0024,40.0,1000
18,08.12.2020,16:01:11, fem_Ni_2 ,5 zyklen,10.032216,1499.0,31.078057,31.067032,31.56204,31.558749,87.379897,87.370785,4.15,2.120889,10.0,0.1,H23o. Nadel,0.0,20.73252635,20.8497063,0.12089742,20.73012635,20.8473063,0.12089742,0.0,0.0,0.0,0.0,10.36506318,10.42365315,0.06044871,860.39984356,865.2628114,5.01724284,860.30024356,865.1632114,5.01724284,0.0,0.0,0.0,86.03998436,86.52628114,0.50172428,86.03002436,86.51632114,0.50172428,0.0,0.0,0.0,43.01501218,43.25816057,0.25086214,1.16225033,1.15583428,0.00667178,1.16238489,1.15596737,0.00667331,inf,inf,,0.0024,40.0,1000
19,08.12.2020,16:01:14, fem_Ni_2 ,5 zyklen,10.03248,1999.0,41.196386,41.198196,41.680369,41.689914,86.53003,86.549845,4.15,2.120945,10.0,0.1,H23o. Nadel,0.0,20.60849725,20.8497063,0.12089742,20.60609725,20.8473063,0.12089742,0.0,0.0,0.0,0.0,10.30304862,10.42365315,0.06044871,855.25263582,865.2628114,5.01724284,855.15303582,865.1632114,5.01724284,0.0,0.0,0.0,85.52526358,86.52628114,0.50172428,85.51530358,86.51632114,0.50172428,0.0,0.0,0.0,42.75765179,43.25816057,0.25086214,1.16924515,1.15583428,0.00667178,1.16938134,1.15596737,0.00667331,inf,inf,,0.0024,40.0,1000
20,08.12.2020,16:01:17, fem_Ni_2 ,5 zyklen,12.044589,499.9,9.266541,9.251566,9.750523,9.743283,80.945533,80.885423,4.15,2.546215,12.0,0.1,H23o. Nadel,0.0,18.53678936,18.28203585,0.09531788,18.53458936,18.27983585,0.09531788,0.0,0.0,0.0,0.0,9.26729468,9.13991793,0.04765894,769.27675835,758.70448778,3.95569192,769.18545835,758.61318778,3.95569192,0.0,0.0,0.0,76.92767584,75.87044878,0.39556919,76.91854584,75.86131878,0.39556919,0.0,0.0,0.0,38.45927292,37.93065939,0.1977846,1.29992228,1.31814322,0.00684075,1.30007658,1.31830189,0.00684239,inf,inf,,0.0022,40.0,1000
21,08.12.2020,16:01:22, fem_Ni_2 ,5 zyklen,12.042536,999.0,18.290519,18.28443,18.774501,18.776147,77.992173,77.999009,4.15,2.545883,12.0,0.1,H23o. Nadel,0.0,18.30882783,18.28203585,0.09531788,18.30662783,18.27983585,0.09531788,0.0,0.0,0.0,0.0,9.15331391,9.13991793,0.04765894,759.81635485,758.70448778,3.95569192,759.72505485,758.61318778,3.95569192,0.0,0.0,0.0,75.98163549,75.87044878,0.39556919,75.97250549,75.86131878,0.39556919,0.0,0.0,0.0,37.98625274,37.93065939,0.1977846,1.3161075,1.31814322,0.00684075,1.31626566,1.31830189,0.00684239,inf,inf,,0.0022,40.0,1000
22,08.12.2020,16:01:25, fem_Ni_2 ,5 zyklen,12.04661,1499.0,27.258877,27.246864,27.742859,27.738581,76.806449,76.794603,4.15,2.546718,12.0,0.1,H23o. Nadel,0.0,18.18470781,18.28203585,0.09531788,18.18250781,18.27983585,0.09531788,0.0,0.0,0.0,0.0,9.0912539,9.13991793,0.04765894,754.66537392,758.70448778,3.95569192,754.57407392,758.61318778,3.95569192,0.0,0.0,0.0,75.46653739,75.87044878,0.39556919,75.45740739,75.86131878,0.39556919,0.0,0.0,0.0,37.7287037,37.93065939,0.1977846,1.32509061,1.31814322,0.00684075,1.32525094,1.31830189,0.00684239,inf,inf,,0.0022,40.0,1000
23,08.12.2020,16:01:28, fem_Ni_2 ,5 zyklen,12.042925,1999.0,36.177539,36.16783,36.661522,36.659547,76.110713,76.106614,4.15,2.546054,12.0,0.1,H23o. Nadel,0.0,18.09781841,18.28203585,0.09531788,18.09561841,18.27983585,0.09531788,0.0,0.0,0.0,0.0,9.0478092,9.13991793,0.04765894,751.05946398,758.70448778,3.95569192,750.96816398,758.61318778,3.95569192,0.0,0.0,0.0,75.1059464,75.87044878,0.39556919,75.0968164,75.86131878,0.39556919,0.0,0.0,0.0,37.5484082,37.93065939,0.1977846,1.3314525,1.31814322,0.00684075,1.33161437,1.31830189,0.00684239,inf,inf,,0.0022,40.0,1000
24,08.12.2020,16:01:31, fem_Ni_2 ,5 zyklen,14.953105,499.9,7.954645,7.937695,8.438627,8.429412,70.054616,69.978112,4.15,3.161325,15.0,0.1,H23o. Nadel,0.0,15.91247249,15.67049435,0.09086264,15.91047249,15.66849435,0.09086264,0.0,0.0,0.0,0.0,7.95523625,7.83424717,0.04543132,660.36760852,650.3255154,3.77079963,660.28460852,650.2425154,3.77079963,0.0,0.0,0.0,66.03676085,65.03255154,0.37707996,66.02846085,65.02425154,0.37707996,0.0,0.0,0.0,33.01423043,32.51212577,0.18853998,1.51430807,1.53784581,0.00887287,1.51449843,1.53804215,0.00887513,inf,inf,,0.002,40.0,1000
25,08.12.2020,16:01:36, fem_Ni_2 ,5 zyklen,15.021842,999.0,15.681536,15.679726,16.165519,16.171443,67.154058,67.178668,4.15,3.175732,15.0,0.1,H23o. Nadel,0.0,15.69723323,15.67049435,0.09086264,15.69523323,15.66849435,0.09086264,0.0,0.0,0.0,0.0,7.84761662,7.83424717,0.04543132,651.43517918,650.3255154,3.77079963,651.35217918,650.2425154,3.77079963,0.0,0.0,0.0,65.14351792,65.03255154,0.37707996,65.13521792,65.02425154,0.37707996,0.0,0.0,0.0,32.56760896,32.51212577,0.18853998,1.53507215,1.53784581,0.00887287,1.53526776,1.53804215,0.00887513,inf,inf,,0.002,40.0,1000
26,08.12.2020,16:01:39, fem_Ni_2 ,5 zyklen,15.013817,1499.0,23.353137,23.34244,23.837119,23.834157,65.993359,65.985158,4.15,3.174167,15.0,0.1,H23o. Nadel,0.0,15.5791441,15.67049435,0.09086264,15.5771441,15.66849435,0.09086264,0.0,0.0,0.0,0.0,7.78857205,7.83424717,0.04543132,646.53447999,650.3255154,3.77079963,646.45147999,650.2425154,3.77079963,0.0,0.0,0.0,64.653448,65.03255154,0.37707996,64.645148,65.02425154,0.37707996,0.0,0.0,0.0,32.322574,32.51212577,0.18853998,1.54670792,1.53784581,0.00887287,1.54690651,1.53804215,0.00887513,inf,inf,,0.002,40.0,1000
27,08.12.2020,16:01:42, fem_Ni_2 ,5 zyklen,15.029166,1999.0,30.970762,30.954799,31.454745,31.446517,65.301246,65.284164,4.15,3.17732,15.0,0.1,H23o. Nadel,0.0,15.49312756,15.67049435,0.09086264,15.49112756,15.66849435,0.09086264,0.0,0.0,0.0,0.0,7.74556378,7.83424717,0.04543132,642.9647939,650.3255154,3.77079963,642.8817939,650.2425154,3.77079963,0.0,0.0,0.0,64.29647939,65.03255154,0.37707996,64.28817939,65.02425154,0.37707996,0.0,0.0,0.0,32.14408969,32.51212577,0.18853998,1.55529511,1.53784581,0.00887287,1.55549591,1.53804215,0.00887513,inf,inf,,0.002,40.0,1000
28,08.12.2020,16:01:46, fem_Ni_2 ,5 zyklen,20.000864,499.9,6.506161,6.491844,6.990144,6.983561,58.029798,57.975153,4.15,4.22849,20.0,0.1,H23o. Nadel,0.0,13.01492498,12.80750347,0.07691968,13.01322498,12.80580347,0.07691968,0.0,0.0,0.0,0.0,6.50661249,6.40290174,0.03845984,540.11938688,531.51139401,3.19216682,540.04883688,531.44084401,3.19216682,0.0,0.0,0.0,54.01193869,53.1511394,0.31921668,54.00488369,53.1440844,0.31921668,0.0,0.0,0.0,27.00244184,26.5720422,0.15960834,1.85144252,1.88162967,0.01123685,1.85168439,1.88187951,0.01123983,inf,inf,,0.0017,40.0,1000
29,08.12.2020,16:01:50, fem_Ni_2 ,5 zyklen,20.027192,999.0,12.811557,12.811722,13.29554,13.303439,55.231722,55.264536,4.15,4.233974,20.0,0.1,H23o. Nadel,0.0,12.82438138,12.80750347,0.07691968,12.82268138,12.80580347,0.07691968,0.0,0.0,0.0,0.0,6.41134069,6.40290174,0.03845984,532.21182733,531.51139401,3.19216682,532.14127733,531.44084401,3.19216682,0.0,0.0,0.0,53.22118273,53.1511394,0.31921668,53.21412773,53.1440844,0.31921668,0.0,0.0,0.0,26.60706387,26.5720422,0.15960834,1.8789511,1.88162967,0.01123685,1.87920021,1.88187951,0.01123983,inf,inf,,0.0017,40.0,1000
30,08.12.2020,16:01:53, fem_Ni_2 ,5 zyklen,20.03758,1499.0,19.083713,19.074662,19.567695,19.566379,54.173406,54.169761,4.15,4.236174,20.0,0.1,H23o. Nadel,0.0,12.73096264,12.80750347,0.07691968,12.72926264,12.80580347,0.07691968,0.0,0.0,0.0,0.0,6.36463132,6.40290174,0.03845984,528.33494963,531.51139401,3.19216682,528.26439963,531.44084401,3.19216682,0.0,0.0,0.0,52.83349496,53.1511394,0.31921668,52.82643996,53.1440844,0.31921668,0.0,0.0,0.0,26.41321998,26.5720422,0.15960834,1.89273869,1.88162967,0.01123685,1.89299147,1.88187951,0.01123983,inf,inf,,0.0017,40.0,1000
31,08.12.2020,16:01:57, fem_Ni_2 ,5 zyklen,20.034548,1999.0,25.30683,25.298766,25.790812,25.790483,53.542707,53.542023,4.15,4.2355,20.0,0.1,H23o. Nadel,0.0,12.65974487,12.80750347,0.07691968,12.65804487,12.80580347,0.07691968,0.0,0.0,0.0,0.0,6.32902244,6.40290174,0.03845984,525.37941221,531.51139401,3.19216682,525.30886221,531.44084401,3.19216682,0.0,0.0,0.0,52.53794122,53.1511394,0.31921668,52.53088622,53.1440844,0.31921668,0.0,0.0,0.0,26.26544311,26.5720422,0.15960834,1.90338635,1.88162967,0.01123685,1.90364198,1.88187951,0.01123983,inf,inf,,0.0017,40.0,1000
32,08.12.2020,16:02:00, fem_Ni_2 ,5 zyklen,24.0018,499.9,5.59152,5.586089,6.075503,6.077806,50.436759,50.455885,4.15,5.073935,24.0,0.1,H23o. Nadel,0.0,11.18527706,11.02571655,0.05923643,11.18370206,11.02414155,0.05923643,0.0,0.0,0.0,0.0,5.59185103,5.51207078,0.02961822,464.1889978,457.56723694,2.45831202,464.1236353,457.50187444,2.45831202,0.0,0.0,0.0,46.41889978,45.75672369,0.2458312,46.41236353,45.75018744,0.2458312,0.0,0.0,0.0,23.20618176,22.87509372,0.1229156,2.15429492,2.18565944,0.01168188,2.15459831,2.18597176,0.01168521,inf,inf,,0.001575,40.0,1000
33,08.12.2020,16:02:04, fem_Ni_2 ,5 zyklen,24.021799,999.0,11.030327,11.037732,11.51431,11.52945,47.832217,47.895111,4.15,5.078416,24.0,0.1,H23o. Nadel,0.0,11.04136837,11.02571655,0.05923643,11.03979337,11.02414155,0.05923643,0.0,0.0,0.0,0.0,5.51989668,5.51207078,0.02961822,458.21678729,457.56723694,2.45831202,458.15142479,457.50187444,2.45831202,0.0,0.0,0.0,45.82167873,45.75672369,0.2458312,45.81514248,45.75018744,0.2458312,0.0,0.0,0.0,22.90757124,22.87509372,0.1229156,2.18237312,2.18565944,0.01168188,2.18268447,2.18597176,0.01168521,inf,inf,,0.001575,40.0,1000
34,08.12.2020,16:02:08, fem_Ni_2 ,5 zyklen,24.009249,1499.0,16.430627,16.430463,16.91461,16.92218,46.828306,46.849264,4.15,5.075815,24.0,0.1,H23o. Nadel,0.0,10.96105871,11.02571655,0.05923643,10.95948371,11.02414155,0.05923643,0.0,0.0,0.0,0.0,5.47974185,5.51207078,0.02961822,454.88393629,457.56723694,2.45831202,454.81857379,457.50187444,2.45831202,0.0,0.0,0.0,45.48839363,45.75672369,0.2458312,45.48185738,45.75018744,0.2458312,0.0,0.0,0.0,22.74092869,22.87509372,0.1229156,2.19836297,2.18565944,0.01168188,2.1986789,2.18597176,0.01168521,inf,inf,,0.001575,40.0,1000
