,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
10,01.09.2020,14:57:38, 1.4301-Referenz_I ,5Zyklen,5.055679,1498.0,183.889161,0.025951,185.497053,0.026479,464.361781,0.066285,3.75,0.965863,5.0,0.1,H23m. Nadel,0.0,122.75644927,121.37671469,5.01660771,122.75314093,121.37340636,5.01660771,0.01732377,0.0278848,0.01084601,0.0,61.36790858,60.67276078,2.50380462,4603.36684746,4551.62680097,188.12278899,4603.24278496,4551.50273847,188.12278899,0.0,0.0,0.0,460.33668475,455.1626801,18.8122789,460.3242785,455.15027385,18.8122789,0.06496412,0.10456802,0.04067252,230.12965719,227.52285292,9.38926731,0.21723231,0.22087123,0.00945303,0.21723816,0.22087731,0.00945356,1539.3112661,1343.45008798,362.25198247,0.00330833,20.0,1000
11,01.09.2020,14:57:41, 1.4301-Referenz_I ,5Zyklen,5.05382,1998.0,215.892069,0.02437,217.499961,0.024897,408.220648,0.046729,3.75,0.965376,5.0,0.1,H23m. Nadel,0.0,108.05408859,121.37671469,5.01660771,108.05078026,121.37340636,5.01660771,0.0121972,0.0278848,0.01084601,0.0,54.01929153,60.67276078,2.50380462,4052.02832207,4551.62680097,188.12278899,4051.90425957,4551.50273847,188.12278899,0.0,0.0,0.0,405.20283221,455.1626801,18.8122789,405.19042596,455.15027385,18.8122789,0.04573949,0.10456802,0.04067252,202.57234323,227.52285292,9.38926731,0.24678998,0.22087123,0.00945303,0.24679754,0.22087731,0.00945356,2186.29462454,1343.45008798,362.25198247,0.00330833,20.0,1000
12,01.09.2020,14:57:45, 1.4301-Referenz_I ,5Zyklen,6.064169,499.7,60.44951,0.039787,62.057402,0.040314,465.709938,0.302537,3.75,1.158361,6.0,0.1,H23m. Nadel,0.0,120.97160296,112.81420964,2.81468173,120.9685363,112.81114298,2.81468173,0.07962177,0.03537286,0.01505326,0.0,60.44445726,56.38788506,1.39998849,4536.43511107,4230.53286164,105.55056492,4536.32011107,4230.41786164,105.55056492,0.0,0.0,0.0,453.64351111,423.05328616,10.55505649,453.63201111,423.04178616,10.55505649,0.29858165,0.13264822,0.05644974,226.66671473,211.45456897,5.24995686,0.22043741,0.2368025,0.00568883,0.220443,0.23680896,0.00568914,334.91676511,1131.84409189,321.54723243,0.00306667,20.0,1000
13,01.09.2020,14:57:49, 1.4301-Referenz_I ,5Zyklen,6.055427,998.0,110.673951,0.02885,112.281843,0.029377,421.900714,0.110386,3.75,1.156925,6.0,0.1,H23m. Nadel,0.0,110.89574248,112.81420964,2.81468173,110.89267582,112.81114298,2.81468173,0.02890782,0.03537286,0.01505326,0.0,55.431884,56.38788506,1.39998849,4158.59034319,4230.53286164,105.55056492,4158.47534319,4230.41786164,105.55056492,0.0,0.0,0.0,415.85903432,423.05328616,10.55505649,415.84753432,423.04178616,10.55505649,0.10840431,0.13264822,0.05644974,207.86956501,211.45456897,5.24995686,0.2404661,0.2368025,0.00568883,0.24047275,0.23680896,0.00568914,922.47255921,1131.84409189,321.54723243,0.00306667,20.0,1000
14,01.09.2020,14:57:52, 1.4301-Referenz_I ,5Zyklen,6.063085,1498.0,166.780436,0.027203,168.388328,0.02773,421.532863,0.069418,3.75,1.158348,6.0,0.1,H23m. Nadel,0.0,111.33540454,112.81420964,2.81468173,111.33233787,112.81114298,2.81468173,0.01815955,0.03537286,0.01505326,0.0,55.65708916,56.38788506,1.39998849,4175.07767023,4230.53286164,105.55056492,4174.96267023,4230.41786164,105.55056492,0.0,0.0,0.0,417.50776702,423.05328616,10.55505649,417.49626702,423.04178616,10.55505649,0.0680983,0.13264822,0.05644974,208.71408436,211.45456897,5.24995686,0.2395165,0.2368025,0.00568883,0.2395231,0.23680896,0.00568914,1468.46548788,1131.84409189,321.54723243,0.00306667,20.0,1000
15,01.09.2020,14:57:56, 1.4301-Referenz_I ,5Zyklen,6.059316,1998.0,215.892069,0.029575,217.499961,0.030102,408.220648,0.056498,3.75,1.157444,6.0,0.1,H23m. Nadel,0.0,108.05408859,112.81420964,2.81468173,108.05102192,112.81114298,2.81468173,0.0148023,0.03537286,0.01505326,0.0,54.01810981,56.38788506,1.39998849,4052.02832207,4230.53286164,105.55056492,4051.91332207,4230.41786164,105.55056492,0.0,0.0,0.0,405.20283221,423.05328616,10.55505649,405.19133221,423.04178616,10.55505649,0.05550863,0.13264822,0.05644974,202.56791179,211.45456897,5.24995686,0.24678998,0.2368025,0.00568883,0.24679699,0.23680896,0.00568914,1801.52155537,1131.84409189,321.54723243,0.00306667,20.0,1000
16,01.09.2020,14:57:59, 1.4301-Referenz_I ,5Zyklen,10.053706,499.7,41.851901,0.039985,43.459793,0.040512,326.144131,0.30402,3.75,1.92065,10.0,0.1,H23m. Nadel,0.0,83.75405443,81.40973461,0.79662191,83.75165443,81.40733461,0.79662191,0.08001801,0.03722667,0.01490913,0.0,41.83581821,40.68505397,0.39173796,3140.77704122,3052.86504804,29.87332166,3140.68704122,3052.77504804,29.87332166,0.0,0.0,0.0,314.07770412,305.2865048,2.98733217,314.06870412,305.2775048,2.98733217,0.30006754,0.1396,0.05590925,156.88431829,152.5689524,1.46901735,0.31839255,0.32765368,0.00315201,0.31840167,0.32766335,0.00315219,333.2583052,1083.51763504,343.35371235,0.0024,20.0,1000
17,01.09.2020,14:58:03, 1.4301-Referenz_I ,5Zyklen,10.046409,998.0,80.030677,0.034582,81.638568,0.035109,306.758148,0.131924,3.75,1.919168,10.0,0.1,H23m. Nadel,0.0,80.19105912,81.40973461,0.79662191,80.18865912,81.40733461,0.79662191,0.0346513,0.03722667,0.01490913,0.0,40.07700391,40.68505397,0.39173796,3007.16471693,3052.86504804,29.87332166,3007.07471693,3052.77504804,29.87332166,0.0,0.0,0.0,300.71647169,305.2865048,2.98733217,300.70747169,305.2775048,2.98733217,0.12994238,0.1396,0.05590925,150.28876465,152.5689524,1.46901735,0.33253915,0.32765368,0.00315201,0.3325491,0.32766335,0.00315219,769.57183891,1083.51763504,343.35371235,0.0024,20.0,1000
18,01.09.2020,14:58:07, 1.4301-Referenz_I ,5Zyklen,10.04073,1498.0,121.079964,0.030497,122.687856,0.031024,307.129145,0.077665,3.75,1.918056,10.0,0.1,H23m. Nadel,0.0,80.82774633,81.40973461,0.79662191,80.82534633,81.40733461,0.79662191,0.02035848,0.03722667,0.01490913,0.0,40.40249393,40.68505397,0.39173796,3031.04048732,3052.86504804,29.87332166,3030.95048732,3052.77504804,29.87332166,0.0,0.0,0.0,303.10404873,305.2865048,2.98733217,303.09504873,305.2775048,2.98733217,0.07634429,0.1396,0.05590925,151.50935222,152.5689524,1.46901735,0.32991971,0.32765368,0.00315201,0.32992951,0.32766335,0.00315219,1309.85561421,1083.51763504,343.35371235,0.0024,20.0,1000
19,01.09.2020,14:58:10, 1.4301-Referenz_I ,5Zyklen,10.046392,1998.0,161.570425,0.02773,163.178316,0.028257,306.265609,0.053036,3.75,1.919076,10.0,0.1,H23m. Nadel,0.0,80.86607858,81.40973461,0.79662191,80.86367858,81.40733461,0.79662191,0.01387888,0.03722667,0.01490913,0.0,40.42489985,40.68505397,0.39173796,3032.4779467,3052.86504804,29.87332166,3032.3879467,3052.77504804,29.87332166,0.0,0.0,0.0,303.24779467,305.2865048,2.98733217,303.23879467,305.2775048,2.98733217,0.0520458,0.1396,0.05590925,151.59337444,152.5689524,1.46901735,0.32976332,0.32765368,0.00315201,0.32977311,0.32766335,0.00315219,1921.38478182,1083.51763504,343.35371235,0.0024,20.0,1000
20,01.09.2020,14:58:13, 1.4301-Referenz_I ,5Zyklen,12.042235,499.7,35.904293,0.028126,37.512185,0.028653,281.510294,0.215024,3.75,2.300504,12.0,0.1,H23m. Nadel,0.0,71.85169702,70.74494895,0.38617603,71.84949702,70.74274895,0.38617603,0.05628577,0.03046495,0.00886714,0.0,35.89660562,35.356142,0.18923825,2694.43863818,2652.93558576,14.48160131,2694.35613818,2652.85308576,14.48160131,0.0,0.0,0.0,269.44386382,265.29355858,1.44816013,269.43561382,265.28530858,1.44816013,0.21107164,0.11424358,0.03325176,134.61227109,132.5855325,0.70964342,0.37113482,0.37697436,0.00204168,0.37114618,0.37698609,0.00204181,473.77278438,1072.83996061,241.33098361,0.0022,20.0,1000
21,01.09.2020,14:58:18, 1.4301-Referenz_I ,5Zyklen,12.021032,998.0,69.913116,0.026479,71.521008,0.027006,268.741261,0.101474,3.75,2.296503,12.0,0.1,H23m. Nadel,0.0,70.05322244,70.74494895,0.38617603,70.05102244,70.74274895,0.38617603,0.02653206,0.03046495,0.00886714,0.0,35.01224519,35.356142,0.18923825,2626.99584168,2652.93558576,14.48160131,2626.91334168,2652.85308576,14.48160131,0.0,0.0,0.0,262.69958417,265.29355858,1.44816013,262.69133417,265.28530858,1.44816013,0.09949524,0.11424358,0.03325176,131.29591946,132.5855325,0.70964342,0.38066296,0.37697436,0.00204168,0.38067491,0.37698609,0.00204181,1005.07320266,1072.83996061,241.33098361,0.0022,20.0,1000
22,01.09.2020,14:58:21, 1.4301-Referenz_I ,5Zyklen,12.026264,1498.0,105.655324,0.034187,107.263216,0.034714,268.516062,0.086901,3.75,2.297368,12.0,0.1,H23m. Nadel,0.0,70.5309239,70.74494895,0.38617603,70.5287239,70.74274895,0.38617603,0.02282176,0.03046495,0.00886714,0.0,35.25295107,35.356142,0.18923825,2644.90964619,2652.93558576,14.48160131,2644.82714619,2652.85308576,14.48160131,0.0,0.0,0.0,264.49096462,265.29355858,1.44816013,264.48271462,265.28530858,1.44816013,0.08558161,0.11424358,0.03325176,132.19856651,132.5855325,0.70964342,0.37808475,0.37697436,0.00204168,0.37809654,0.37698609,0.00204181,1168.47534638,1072.83996061,241.33098361,0.0022,20.0,1000
23,01.09.2020,14:58:24, 1.4301-Referenz_I ,5Zyklen,12.035127,1998.0,140.946817,0.032408,142.554709,0.032935,267.557637,0.061815,3.75,2.299051,12.0,0.1,H23m. Nadel,0.0,70.54395245,70.74494895,0.38617603,70.54175245,70.74274895,0.38617603,0.01622022,0.03046495,0.00886714,0.0,35.26276612,35.356142,0.18923825,2645.39821697,2652.93558576,14.48160131,2645.31571697,2652.85308576,14.48160131,0.0,0.0,0.0,264.5398217,265.29355858,1.44816013,264.5315717,265.28530858,1.44816013,0.06082583,0.11424358,0.03325176,132.23537294,132.5855325,0.70964342,0.37801492,0.37697436,0.00204168,0.37802671,0.37698609,0.00204181,1644.03850901,1072.83996061,241.33098361,0.0022,20.0,1000
24,01.09.2020,14:58:27, 1.4301-Referenz_I ,5Zyklen,15.041956,499.7,29.076424,0.027664,30.684316,0.028192,230.270533,0.211563,3.75,2.873583,15.0,0.1,H23m. Nadel,0.0,58.18776066,58.26091694,0.09299959,58.18576066,58.25891694,0.09299959,0.05536122,0.02966505,0.009021,0.0,29.06519972,29.11462595,0.04908259,2182.04102461,2184.78438518,3.48748455,2181.96602461,2184.70938518,3.48748455,0.0,0.0,0.0,218.20410246,218.47843852,0.34874846,218.19660246,218.47093852,0.34874846,0.20760456,0.11124393,0.03382876,108.99449895,109.1798473,0.18405973,0.45828653,0.45771457,0.0007313,0.45830228,0.45773029,0.00073135,481.68498168,1133.69732477,272.4994584,0.002,20.0,1000
25,01.09.2020,14:58:32, 1.4301-Referenz_I ,5Zyklen,15.038015,998.0,57.915461,0.028784,59.523353,0.029312,223.659894,0.110139,3.75,2.872666,15.0,0.1,H23m. Nadel,0.0,58.03152405,58.26091694,0.09299959,58.02952405,58.25891694,0.09299959,0.02884168,0.02966505,0.009021,0.0,29.00034118,29.11462595,0.04908259,2176.1821518,2184.78438518,3.48748455,2176.1071518,2184.70938518,3.48748455,0.0,0.0,0.0,217.61821518,218.47843852,0.34874846,217.61071518,218.47093852,0.34874846,0.10815631,0.11124393,0.03382876,108.75127943,109.1798473,0.18405973,0.45952036,0.45771457,0.0007313,0.45953619,0.45773029,0.00073135,924.58773393,1133.69732477,272.4994584,0.002,20.0,1000
26,01.09.2020,14:58:35, 1.4301-Referenz_I ,5Zyklen,15.020461,1498.0,87.508658,0.028455,89.11655,0.028982,223.088826,0.072552,3.75,2.869329,15.0,0.1,H23m. Nadel,0.0,58.41699466,58.26091694,0.09299959,58.41499466,58.25891694,0.09299959,0.01899533,0.02966505,0.009021,0.0,29.19799967,29.11462595,0.04908259,2190.63729973,2184.78438518,3.48748455,2190.56229973,2184.70938518,3.48748455,0.0,0.0,0.0,219.06372997,218.47843852,0.34874846,219.05622997,218.47093852,0.34874846,0.07123248,0.11124393,0.03382876,109.49249875,109.1798473,0.18405973,0.45648816,0.45771457,0.0007313,0.45650379,0.45773029,0.00073135,1403.85403854,1133.69732477,272.4994584,0.002,20.0,1000
27,01.09.2020,14:58:38, 1.4301-Referenz_I ,5Zyklen,15.024247,1998.0,116.697962,0.030893,118.305854,0.03142,222.045521,0.058971,3.75,2.870239,15.0,0.1,H23m. Nadel,0.0,58.40738839,58.26091694,0.09299959,58.40538839,58.25891694,0.09299959,0.01546196,0.02966505,0.009021,0.0,29.19496321,29.11462595,0.04908259,2190.27706456,2184.78438518,3.48748455,2190.20206456,2184.70938518,3.48748455,0.0,0.0,0.0,219.02770646,218.47843852,0.34874846,219.02020646,218.47093852,0.34874846,0.05798236,0.11124393,0.03382876,109.48111205,109.1798473,0.18405973,0.45656324,0.45771457,0.0007313,0.45657888,0.45773029,0.00073135,1724.66254491,1133.69732477,272.4994584,0.002,20.0,1000
28,01.09.2020,14:58:42, 1.4301-Referenz_I ,5Zyklen,20.010885,499.7,22.386068,0.033923,23.99396,0.03445,180.062735,0.258533,3.75,3.822492,20.0,0.1,H23m. Nadel,0.0,44.79901541,45.4446729,0.23144484,44.79731541,45.4429729,0.23144484,0.06788673,0.03758853,0.01067183,0.0,22.36471434,22.70269219,0.12105252,1679.96307785,1704.17523368,8.67918154,1679.89932785,1704.11148368,8.67918154,0.0,0.0,0.0,167.99630778,170.41752337,0.86791815,167.98993278,170.41114837,0.86791815,0.25457525,0.14095698,0.04001936,83.86767877,85.1350957,0.45394694,0.59525118,0.58684008,0.00300869,0.59527377,0.58686204,0.00300892,392.8111704,867.55158649,193.52798109,0.0017,20.0,1000
29,01.09.2020,14:58:46, 1.4301-Referenz_I ,5Zyklen,20.02541,998.0,45.330579,0.037086,46.938471,0.037613,176.37201,0.141331,3.75,3.825507,20.0,0.1,H23m. Nadel,0.0,45.42142184,45.4446729,0.23144484,45.41972184,45.4429729,0.23144484,0.03716032,0.03758853,0.01067183,0.0,22.69128076,22.70269219,0.12105252,1703.30331914,1704.17523368,8.67918154,1703.23956914,1704.11148368,8.67918154,0.0,0.0,0.0,170.33033191,170.41752337,0.86791815,170.32395691,170.41114837,0.86791815,0.1393512,0.14095698,0.04001936,85.09230286,85.1350957,0.45394694,0.58709449,0.58684008,0.00300869,0.58711647,0.58686204,0.00300892,717.61131784,867.55158649,193.52798109,0.0017,20.0,1000
30,01.09.2020,14:58:49, 1.4301-Referenz_I ,5Zyklen,20.030659,1498.0,68.533884,0.03557,70.141775,0.036098,175.588557,0.090364,3.75,3.8265,20.0,0.1,H23m. Nadel,0.0,45.75025634,45.4446729,0.23144484,45.74855634,45.4429729,0.23144484,0.02374499,0.03758853,0.01067183,0.0,22.86240567,22.70269219,0.12105252,1715.63461282,1704.17523368,8.67918154,1715.57086282,1704.11148368,8.67918154,0.0,0.0,0.0,171.56346128,170.41752337,0.86791815,171.55708628,170.41114837,0.86791815,0.08904372,0.14095698,0.04001936,85.73402128,85.1350957,0.45394694,0.58287469,0.58684008,0.00300869,0.58289635,0.58686204,0.00300892,1123.04376347,867.55158649,193.52798109,0.0017,20.0,1000
31,01.09.2020,14:58:53, 1.4301-Referenz_I ,5Zyklen,20.030625,1998.0,91.52438,0.043081,93.132272,0.043608,174.797808,0.081847,3.75,3.826665,20.0,0.1,H23m. Nadel,0.0,45.807998,45.4446729,0.23144484,45.806298,45.4429729,0.23144484,0.02156206,0.03758853,0.01067183,0.0,22.89236797,22.70269219,0.12105252,1717.79992492,1704.17523368,8.67918154,1717.73617492,1704.11148368,8.67918154,0.0,0.0,0.0,171.77999249,170.41752337,0.86791815,171.77361749,170.41114837,0.86791815,0.08085773,0.14095698,0.04001936,85.84637988,85.1350957,0.45394694,0.58213997,0.58684008,0.00300869,0.58216158,0.58686204,0.00300892,1236.74009424,867.55158649,193.52798109,0.0017,20.0,1000
