,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
10,25.08.2020,15:11:24, B1-1_mikrogestrahlt ,5Zyklen,5.039921,1497.0,8.744855,8.744493,8.773287,8.768082,24.321402,24.306974,4.15,1.065538,5.0,0.1,H23o. Nadel,0.0,5.84158651,5.84217161,0.003424,5.83827817,5.83886328,0.003424,0.0,0.0,0.0,0.0,2.91913909,2.91943164,0.001712,242.42584001,242.4501219,0.14209607,242.28854418,242.31282607,0.14209607,0.0,0.0,0.0,24.242584,24.24501219,0.01420961,24.22885442,24.23128261,0.01420961,0.0,0.0,0.0,12.11442721,12.1156413,0.0071048,4.12497282,4.12456394,0.00241887,4.12731028,4.12690095,0.00242162,inf,inf,,0.00330833,30.0,1000
11,25.08.2020,15:11:27, B1-1_mikrogestrahlt ,5Zyklen,5.046639,1997.0,11.64814,11.662009,11.676572,11.685598,24.265284,24.284042,4.15,1.066925,5.0,0.1,H23o. Nadel,0.0,5.83281923,5.84217161,0.003424,5.8295109,5.83886328,0.003424,0.0,0.0,0.0,0.0,2.91475545,2.91943164,0.001712,242.061998,242.4501219,0.14209607,241.92470216,242.31282607,0.14209607,0.0,0.0,0.0,24.2061998,24.24501219,0.01420961,24.19247022,24.23128261,0.01420961,0.0,0.0,0.0,12.09623511,12.1156413,0.0071048,4.13117304,4.12456394,0.00241887,4.13351754,4.12690095,0.00242162,inf,inf,,0.00330833,30.0,1000
12,25.08.2020,15:11:30, B1-1_mikrogestrahlt ,5Zyklen,6.047391,499.7,2.550697,2.561008,2.579129,2.584597,21.419619,21.465033,4.15,1.278509,6.0,0.1,H23o. Nadel,0.0,5.10445667,5.11405909,0.00406894,5.10141501,5.11101742,0.00406894,0.0,0.0,0.0,0.0,2.5507075,2.55550871,0.00203447,211.83495197,212.23345211,0.16886089,211.7087228,212.10722295,0.16886089,0.0,0.0,0.0,21.1834952,21.22334521,0.01688609,21.17087228,21.21072229,0.01688609,0.0,0.0,0.0,10.58543614,10.60536115,0.00844304,4.7206563,4.71180151,0.00374912,4.72347094,4.7146056,0.00375358,inf,inf,,0.00304167,30.0,1000
13,25.08.2020,15:11:35, B1-1_mikrogestrahlt ,5Zyklen,6.044996,998.0,5.113164,5.10964,5.141596,5.133229,21.380385,21.345591,4.15,1.277983,6.0,0.1,H23o. Nadel,0.0,5.12341082,5.11405909,0.00406894,5.12036915,5.11101742,0.00406894,0.0,0.0,0.0,0.0,2.56018458,2.55550871,0.00203447,212.6215491,212.23345211,0.16886089,212.49531993,212.10722295,0.16886089,0.0,0.0,0.0,21.26215491,21.22334521,0.01688609,21.24953199,21.21072229,0.01688609,0.0,0.0,0.0,10.624766,10.60536115,0.00844304,4.70319215,4.71180151,0.00374912,4.705986,4.7146056,0.00375358,inf,inf,,0.00304167,30.0,1000
14,25.08.2020,15:11:38, B1-1_mikrogestrahlt ,5Zyklen,6.045929,1497.0,7.660546,7.665125,7.688977,7.688714,21.315468,21.314738,4.15,1.278183,6.0,0.1,H23o. Nadel,0.0,5.1172652,5.11405909,0.00406894,5.11422353,5.11101742,0.00406894,0.0,0.0,0.0,0.0,2.55711177,2.55550871,0.00203447,212.36650568,212.23345211,0.16886089,212.24027651,212.10722295,0.16886089,0.0,0.0,0.0,21.23665057,21.22334521,0.01688609,21.22402765,21.21072229,0.01688609,0.0,0.0,0.0,10.61201383,10.60536115,0.00844304,4.70884049,4.71180151,0.00374912,4.71164105,4.7146056,0.00375358,inf,inf,,0.00304167,30.0,1000
15,25.08.2020,15:11:41, B1-1_mikrogestrahlt ,5Zyklen,6.048697,1997.0,10.206874,10.207236,10.235306,10.230826,21.270164,21.260854,4.15,1.278827,6.0,0.1,H23o. Nadel,0.0,5.11110366,5.11405909,0.00406894,5.10806199,5.11101742,0.00406894,0.0,0.0,0.0,0.0,2.55403099,2.55550871,0.00203447,212.1108017,212.23345211,0.16886089,211.98457254,212.10722295,0.16886089,0.0,0.0,0.0,21.21108017,21.22334521,0.01688609,21.19845725,21.21072229,0.01688609,0.0,0.0,0.0,10.59922863,10.60536115,0.00844304,4.71451709,4.71180151,0.00374912,4.71732442,4.7146056,0.00375358,inf,inf,,0.00304167,30.0,1000
16,25.08.2020,15:11:44, B1-1_mikrogestrahlt ,5Zyklen,10.03601,499.7,1.930932,1.929779,1.959364,1.953369,16.272484,16.222692,4.15,2.121711,10.0,0.1,H23o. Nadel,0.0,3.86418251,3.85408325,0.00635755,3.86178251,3.85168325,0.00635755,0.0,0.0,0.0,0.0,1.93089125,1.92584163,0.00317878,160.36357414,159.94445495,0.26383852,160.26397414,159.84485495,0.26383852,0.0,0.0,0.0,16.03635741,15.9944455,0.02638385,16.02639741,15.9844855,0.02638385,0.0,0.0,0.0,8.01319871,7.99224275,0.01319193,6.23583008,6.25222152,0.01031351,6.23970549,6.25611737,0.01032637,inf,inf,,0.0024,30.0,1000
17,25.08.2020,15:11:49, B1-1_mikrogestrahlt ,5Zyklen,10.015405,997.0,3.854331,3.845601,3.882763,3.869191,16.161951,16.105457,4.15,2.117424,10.0,0.1,H23o. Nadel,0.0,3.86592879,3.85408325,0.00635755,3.86352879,3.85168325,0.00635755,0.0,0.0,0.0,0.0,1.93176439,1.92584163,0.00317878,160.43604463,159.94445495,0.26383852,160.33644463,159.84485495,0.26383852,0.0,0.0,0.0,16.04360446,15.9944455,0.02638385,16.03364446,15.9844855,0.02638385,0.0,0.0,0.0,8.01682223,7.99224275,0.01319193,6.2330133,6.25222152,0.01031351,6.23688521,6.25611737,0.01032637,inf,inf,,0.0024,30.0,1000
18,25.08.2020,15:11:52, B1-1_mikrogestrahlt ,5Zyklen,10.034393,1497.0,5.754605,5.75925,5.783037,5.782839,16.031799,16.031251,4.15,2.121359,10.0,0.1,H23o. Nadel,0.0,3.84409152,3.85408325,0.00635755,3.84169152,3.85168325,0.00635755,0.0,0.0,0.0,0.0,1.92084576,1.92584163,0.00317878,159.52979793,159.94445495,0.26383852,159.43019793,159.84485495,0.26383852,0.0,0.0,0.0,15.95297979,15.9944455,0.02638385,15.94301979,15.9844855,0.02638385,0.0,0.0,0.0,7.9715099,7.99224275,0.01319193,6.2684214,6.25222152,0.01031351,6.27233744,6.25611737,0.01032637,inf,inf,,0.0024,30.0,1000
19,25.08.2020,15:11:55, B1-1_mikrogestrahlt ,5Zyklen,10.04447,1997.0,7.672734,7.673097,7.701166,7.696686,16.003925,15.994615,4.15,2.12344,10.0,0.1,H23o. Nadel,0.0,3.8421302,3.85408325,0.00635755,3.8397302,3.85168325,0.00635755,0.0,0.0,0.0,0.0,1.9198651,1.92584163,0.00317878,159.4484031,159.94445495,0.26383852,159.3488031,159.84485495,0.26383852,0.0,0.0,0.0,15.94484031,15.9944455,0.02638385,15.93488031,15.9844855,0.02638385,0.0,0.0,0.0,7.96744016,7.99224275,0.01319193,6.27162129,6.25222152,0.01031351,6.27554133,6.25611737,0.01032637,inf,inf,,0.0024,30.0,1000
20,25.08.2020,15:11:59, B1-1_mikrogestrahlt ,5Zyklen,12.033423,499.7,1.723927,1.72027,1.752358,1.743859,14.553307,14.482723,4.15,2.543996,12.0,0.1,H23o. Nadel,0.0,3.44992395,3.44105413,0.00312737,3.44772395,3.43885413,0.00312737,0.0,0.0,0.0,0.0,1.72386198,1.71942706,0.00156369,143.17184411,142.80374638,0.12978603,143.08054411,142.71244638,0.12978603,0.0,0.0,0.0,14.31718441,14.28037464,0.0129786,14.30805441,14.27124464,0.0129786,0.0,0.0,0.0,7.15402721,7.13562232,0.0064893,6.98461353,7.00263474,0.00635602,6.98907043,7.00711468,0.00636415,inf,inf,,0.0022,30.0,1000
21,25.08.2020,15:12:03, B1-1_mikrogestrahlt ,5Zyklen,12.03913,998.0,3.434061,3.447863,3.462493,3.471453,14.398141,14.4354,4.15,2.545212,12.0,0.1,H23o. Nadel,0.0,3.44094289,3.44105413,0.00312737,3.43874289,3.43885413,0.00312737,0.0,0.0,0.0,0.0,1.71937144,1.71942706,0.00156369,142.79912976,142.80374638,0.12978603,142.70782976,142.71244638,0.12978603,0.0,0.0,0.0,14.27991298,14.28037464,0.0129786,14.27078298,14.27124464,0.0129786,0.0,0.0,0.0,7.13539149,7.13562232,0.0064893,7.0028438,7.00263474,0.00635602,7.007324,7.00711468,0.00636415,inf,inf,,0.0022,30.0,1000
22,25.08.2020,15:12:06, B1-1_mikrogestrahlt ,5Zyklen,12.042645,1498.0,5.148741,5.15108,5.177173,5.17467,14.342636,14.3357,4.15,2.545893,12.0,0.1,H23o. Nadel,0.0,3.43707677,3.44105413,0.00312737,3.43487677,3.43885413,0.00312737,0.0,0.0,0.0,0.0,1.71743838,1.71942706,0.00156369,142.63868591,142.80374638,0.12978603,142.54738591,142.71244638,0.12978603,0.0,0.0,0.0,14.26386859,14.28037464,0.0129786,14.25473859,14.27124464,0.0129786,0.0,0.0,0.0,7.1273693,7.13562232,0.0064893,7.01072078,7.00263474,0.00635602,7.01521107,7.00711468,0.00636415,inf,inf,,0.0022,30.0,1000
23,25.08.2020,15:12:10, B1-1_mikrogestrahlt ,5Zyklen,12.038104,1997.0,6.862237,6.866091,6.890668,6.88968,14.319616,14.317562,4.15,2.544949,12.0,0.1,H23o. Nadel,0.0,3.43627291,3.44105413,0.00312737,3.43407291,3.43885413,0.00312737,0.0,0.0,0.0,0.0,1.71703645,1.71942706,0.00156369,142.60532574,142.80374638,0.12978603,142.51402574,142.71244638,0.12978603,0.0,0.0,0.0,14.26053257,14.28037464,0.0129786,14.25140257,14.27124464,0.0129786,0.0,0.0,0.0,7.12570129,7.13562232,0.0064893,7.01236083,7.00263474,0.00635602,7.01685322,7.00711468,0.00636415,inf,inf,,0.0022,30.0,1000
24,25.08.2020,15:12:13, B1-1_mikrogestrahlt ,5Zyklen,14.966075,499.7,1.5019,1.518272,1.530332,1.541861,12.709378,12.805131,4.15,3.16385,15.0,0.1,H23o. Nadel,0.0,3.00560336,3.00936561,0.00345986,3.00360336,3.00736561,0.00345986,0.0,0.0,0.0,0.0,1.50180168,1.50368281,0.00172993,124.73253952,124.88867284,0.14358438,124.64953952,124.80567284,0.14358438,0.0,0.0,0.0,12.47325395,12.48886728,0.01435844,12.46495395,12.48056728,0.01435844,0.0,0.0,0.0,6.23247698,6.24028364,0.00717922,8.01715417,8.00716299,0.00919179,8.02249253,8.01248807,0.00920401,inf,inf,,0.002,30.0,1000
25,25.08.2020,15:12:17, B1-1_mikrogestrahlt ,5Zyklen,15.038933,997.0,3.010036,3.006709,3.038467,3.030298,12.647582,12.613577,4.15,3.179463,15.0,0.1,H23o. Nadel,0.0,3.01909328,3.00936561,0.00345986,3.01709328,3.00736561,0.00345986,0.0,0.0,0.0,0.0,1.50854664,1.50368281,0.00172993,125.29237111,124.88867284,0.14358438,125.20937111,124.80567284,0.14358438,0.0,0.0,0.0,12.52923711,12.48886728,0.01435844,12.52093711,12.48056728,0.01435844,0.0,0.0,0.0,6.26046856,6.24028364,0.00717922,7.98133191,8.00716299,0.00919179,7.98662266,8.01248807,0.00920401,inf,inf,,0.002,30.0,1000
26,25.08.2020,15:12:21, B1-1_mikrogestrahlt ,5Zyklen,15.018514,1497.0,4.504929,4.497649,4.533361,4.521238,12.567433,12.533827,4.15,3.175061,15.0,0.1,H23o. Nadel,0.0,3.00930461,3.00936561,0.00345986,3.00730461,3.00736561,0.00345986,0.0,0.0,0.0,0.0,1.5036523,1.50368281,0.00172993,124.88614128,124.88867284,0.14358438,124.80314128,124.80567284,0.14358438,0.0,0.0,0.0,12.48861413,12.48886728,0.01435844,12.48031413,12.48056728,0.01435844,0.0,0.0,0.0,6.24015706,6.24028364,0.00717922,8.0072936,8.00716299,0.00919179,8.01261883,8.01248807,0.00920401,inf,inf,,0.002,30.0,1000
27,25.08.2020,15:12:24, B1-1_mikrogestrahlt ,5Zyklen,15.015201,1997.0,5.997912,6.006115,6.026344,6.029704,12.523449,12.530432,4.15,3.17439,15.0,0.1,H23o. Nadel,0.0,3.00346119,3.00936561,0.00345986,3.00146119,3.00736561,0.00345986,0.0,0.0,0.0,0.0,1.5007306,1.50368281,0.00172993,124.64363946,124.88867284,0.14358438,124.56063946,124.80567284,0.14358438,0.0,0.0,0.0,12.46436395,12.48886728,0.01435844,12.45606395,12.48056728,0.01435844,0.0,0.0,0.0,6.22803197,6.24028364,0.00717922,8.02287228,8.00716299,0.00919179,8.02821826,8.01248807,0.00920401,inf,inf,,0.002,30.0,1000
28,25.08.2020,15:12:27, B1-1_mikrogestrahlt ,5Zyklen,20.035108,499.7,1.271308,1.275031,1.29974,1.29862,10.794318,10.785016,4.15,4.235519,20.0,0.1,H23o. Nadel,0.0,2.54414249,2.53943581,0.0026828,2.54244249,2.53773581,0.0026828,0.0,0.0,0.0,0.0,1.27122124,1.2688679,0.0013414,105.58191315,105.38658591,0.11133616,105.51136315,105.31603591,0.11133616,0.0,0.0,0.0,10.55819131,10.53865859,0.01113362,10.55113631,10.53160359,0.01113362,0.0,0.0,0.0,5.27556816,5.2658018,0.00556681,9.47131919,9.48890544,0.0100257,9.47765217,9.49526199,0.01003914,inf,inf,,0.0017,30.0,1000
29,25.08.2020,15:12:32, B1-1_mikrogestrahlt ,5Zyklen,20.030536,998.0,2.538838,2.537751,2.56727,2.56134,10.67552,10.650863,4.15,4.234642,20.0,0.1,H23o. Nadel,0.0,2.54392585,2.53943581,0.0026828,2.54222585,2.53773581,0.0026828,0.0,0.0,0.0,0.0,1.27111293,1.2688679,0.0013414,105.57292285,105.38658591,0.11133616,105.50237285,105.31603591,0.11133616,0.0,0.0,0.0,10.55729228,10.53865859,0.01113362,10.55023728,10.53160359,0.01113362,0.0,0.0,0.0,5.27511864,5.2658018,0.00556681,9.47212574,9.48890544,0.0100257,9.4784598,9.49526199,0.01003914,inf,inf,,0.0017,30.0,1000
30,25.08.2020,15:12:35, B1-1_mikrogestrahlt ,5Zyklen,20.026881,1498.0,3.798594,3.800735,3.827025,3.824324,10.60224,10.594756,4.15,4.233908,20.0,0.1,H23o. Nadel,0.0,2.53577704,2.53943581,0.0026828,2.53407704,2.53773581,0.0026828,0.0,0.0,0.0,0.0,1.26703852,1.2688679,0.0013414,105.234747,105.38658591,0.11133616,105.164197,105.31603591,0.11133616,0.0,0.0,0.0,10.5234747,10.53865859,0.01113362,10.5164197,10.53160359,0.01113362,0.0,0.0,0.0,5.25820985,5.2658018,0.00556681,9.50256478,9.48890544,0.0100257,9.50893963,9.49526199,0.01003914,inf,inf,,0.0017,30.0,1000
31,25.08.2020,15:12:38, B1-1_mikrogestrahlt ,5Zyklen,20.024999,1997.0,5.060194,5.060688,5.088626,5.084278,10.574761,10.565725,4.15,4.233507,20.0,0.1,H23o. Nadel,0.0,2.53389785,2.53943581,0.0026828,2.53219785,2.53773581,0.0026828,0.0,0.0,0.0,0.0,1.26609892,1.2688679,0.0013414,105.15676064,105.38658591,0.11133616,105.08621064,105.31603591,0.11133616,0.0,0.0,0.0,10.51567606,10.53865859,0.01113362,10.50862106,10.53160359,0.01113362,0.0,0.0,0.0,5.25431053,5.2658018,0.00556681,9.50961207,9.48890544,0.0100257,9.51599638,9.49526199,0.01003914,inf,inf,,0.0017,30.0,1000
32,25.08.2020,15:12:41, B1-1_mikrogestrahlt ,5Zyklen,24.023727,499.7,1.129923,1.146492,1.158354,1.170081,9.620112,9.717507,4.15,5.079083,24.0,0.1,H23o. Nadel,0.0,2.26120272,2.26156647,0.0021832,2.25961105,2.2599748,0.0021832,0.0,0.0,0.0,0.0,1.12980553,1.1299874,0.0010916,93.83991295,93.8550084,0.09060282,93.77385878,93.78895423,0.09060282,0.0,0.0,0.0,9.38399129,9.38550084,0.00906028,9.37738588,9.37889542,0.00906028,0.0,0.0,0.0,4.68869294,4.68944771,0.00453014,10.65644637,10.65476216,0.01027082,10.66395276,10.66226619,0.01028528,inf,inf,,0.00159167,30.0,1000
33,25.08.2020,15:12:46, B1-1_mikrogestrahlt ,5Zyklen,23.970463,997.0,2.261008,2.268288,2.289439,2.291877,9.529763,9.53991,4.15,5.067596,24.0,0.1,H23o. Nadel,0.0,2.26781143,2.26156647,0.0021832,2.26621977,2.2599748,0.0021832,0.0,0.0,0.0,0.0,1.13310988,1.1299874,0.0010916,94.11417452,93.8550084,0.09060282,94.04812036,93.78895423,0.09060282,0.0,0.0,0.0,9.41141745,9.38550084,0.00906028,9.40481204,9.37889542,0.00906028,0.0,0.0,0.0,4.70240602,4.68944771,0.00453014,10.62539203,10.65476216,0.01027082,10.63285472,10.66226619,0.01028528,inf,inf,,0.00159167,30.0,1000
34,25.08.2020,15:12:49, B1-1_mikrogestrahlt ,5Zyklen,24.003946,1497.0,3.380234,3.398451,3.408666,3.42204,9.449541,9.486618,4.15,5.074727,24.0,0.1,H23o. Nadel,0.0,2.25800534,2.26156647,0.0021832,2.25641368,2.2599748,0.0021832,0.0,0.0,0.0,0.0,1.12820684,1.1299874,0.0010916,93.70722178,93.8550084,0.09060282,93.64116761,93.78895423,0.09060282,0.0,0.0,0.0,9.37072218,9.38550084,0.00906028,9.36411676,9.37889542,0.00906028,0.0,0.0,0.0,4.68205838,4.68944771,0.00453014,10.6715361,10.65476216,0.01027082,10.67906377,10.66226619,0.01028528,inf,inf,,0.00159167,30.0,1000
