,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
10,24.08.2020,09:28:11, P80 beidseitig_(ohneTS),Test,5.062425,1498.0,197.193212,0.031354,197.193212,0.031354,493.641217,0.078489,3.75,0.967313,5.0,0.1,H23m. Nadel,0.0,131.63765821,131.69478928,9.82844514,131.63435821,131.69148928,9.82844514,0.02093057,0.04191983,0.01783628,0.0,65.80671382,65.82478473,4.90608169,4936.41218291,4938.55459802,368.5666926,4936.28843291,4938.43084802,368.5666926,0.0,0.0,0.0,493.64121829,493.8554598,36.85666926,493.62884329,493.8430848,36.85666926,0.07848965,0.15719934,0.06688603,246.77517682,246.84294273,18.39780633,0.20257628,0.20589527,0.0153425,0.20258136,0.20590061,0.01534329,1274.053284,1020.82895065,340.91233271,0.0033,15.0,1000
11,24.08.2020,09:28:14, P80 beidseitig_(ohneTS),Test,5.066865,1998.0,217.499961,0.028916,217.499961,0.028916,408.220648,0.054272,3.75,0.967855,5.0,0.1,H23m. Nadel,0.0,108.85883934,131.69478928,9.82844514,108.85553934,131.69148928,9.82844514,0.01447247,0.04191983,0.01783628,0.0,54.42053343,65.82478473,4.90608169,4082.20647523,4938.55459802,368.5666926,4082.08272523,4938.43084802,368.5666926,0.0,0.0,0.0,408.22064752,493.8554598,36.85666926,408.20827252,493.8430848,36.85666926,0.05427177,0.15719934,0.06688603,204.07700038,246.84294273,18.39780633,0.24496556,0.20589527,0.0153425,0.24497299,0.20590061,0.01534329,1842.57850325,1020.82895065,340.91233271,0.0033,15.0,1000
12,24.08.2020,09:28:17, P80 beidseitig_(ohneTS),Test,6.051795,499.7,69.256482,0.029246,69.256482,0.029246,519.735457,0.219474,3.75,1.155846,6.0,0.1,H23m. Nadel,0.0,138.59612167,124.04496127,6.0771981,138.59308001,124.04191961,6.0771981,0.05852712,0.03355591,0.00944234,0.0,69.26727645,62.00418185,3.03446819,5197.35456274,4651.68604776,227.8949287,5197.24050024,4651.57198526,227.8949287,0.0,0.0,0.0,519.73545627,465.16860478,22.78949287,519.72405002,465.15719853,22.78949287,0.21947669,0.12583465,0.03540876,259.75228667,232.51568194,11.37925573,0.19240558,0.21655848,0.01080607,0.1924098,0.21656387,0.01080661,455.62925984,999.51347751,253.97732283,0.00304167,15.0,1000
13,24.08.2020,09:28:22, P80 beidseitig_(ohneTS),Test,6.062242,998.0,123.552754,0.037547,123.552754,0.037547,464.25133,0.141083,3.75,1.158269,6.0,0.1,H23m. Nadel,0.0,123.80035471,124.04496127,6.0771981,123.79731304,124.04191961,6.0771981,0.03762224,0.03355591,0.00944234,0.0,61.8798454,62.00418185,3.03446819,4642.5133016,4651.68604776,227.8949287,4642.3992391,4651.57198526,227.8949287,0.0,0.0,0.0,464.25133016,465.16860478,22.78949287,464.23992391,465.15719853,22.78949287,0.14108342,0.12583465,0.03540876,232.04942025,232.51568194,11.37925573,0.21540057,0.21655848,0.01080607,0.21540586,0.21656387,0.01080661,708.80052556,999.51347751,253.97732283,0.00304167,15.0,1000
14,24.08.2020,09:28:25, P80 beidseitig_(ohneTS),Test,6.061863,1498.0,187.136945,0.031552,187.136945,0.031552,468.466985,0.078984,3.75,1.157993,6.0,0.1,H23m. Nadel,0.0,124.92452937,124.04496127,6.0771981,124.92148771,124.04191961,6.0771981,0.02106275,0.03355591,0.00944234,0.0,62.45021248,62.00418185,3.03446819,4684.66985147,4651.68604776,227.8949287,4684.55578897,4651.57198526,227.8949287,0.0,0.0,0.0,468.46698515,465.16860478,22.78949287,468.4555789,465.15719853,22.78949287,0.07898531,0.12583465,0.03540876,234.18829679,232.51568194,11.37925573,0.21346221,0.21655848,0.01080607,0.21346741,0.21656387,0.01080661,1266.0581474,999.51347751,253.97732283,0.00304167,15.0,1000
15,24.08.2020,09:28:28, P80 beidseitig_(ohneTS),Test,6.059712,1998.0,217.499961,0.033989,217.499961,0.033989,408.220648,0.063794,3.75,1.157576,6.0,0.1,H23m. Nadel,0.0,108.85883934,124.04496127,6.0771981,108.85579767,124.04191961,6.0771981,0.01701151,0.03355591,0.00944234,0.0,54.41939308,62.00418185,3.03446819,4082.20647523,4651.68604776,227.8949287,4082.09241273,4651.57198526,227.8949287,0.0,0.0,0.0,408.22064752,465.16860478,22.78949287,408.20924127,465.15719853,22.78949287,0.06379317,0.12583465,0.03540876,204.07272405,232.51568194,11.37925573,0.24496556,0.21655848,0.01080607,0.24497241,0.21656387,0.01080661,1567.56597723,999.51347751,253.97732283,0.00304167,15.0,1000
16,24.08.2020,09:28:31, P80 beidseitig_(ohneTS),Test,10.056649,499.7,55.441157,0.029246,55.441157,0.029246,416.058313,0.219474,3.75,1.920877,10.0,0.1,H23m. Nadel,0.0,110.94888333,103.56280535,2.4688458,110.94648333,103.56040535,2.4688458,0.05852712,0.03659989,0.00934359,0.0,55.44397811,51.76190273,1.23096714,4160.58312487,3883.60520047,92.58171757,4160.49312487,3883.51520047,92.58171757,0.0,0.0,0.0,416.05831249,388.36052005,9.25817176,416.04931249,388.35152005,9.25817176,0.21947669,0.13724958,0.03503845,207.9149179,194.10713523,4.61612676,0.24035092,0.25791275,0.00587356,0.24035612,0.25791875,0.00587383,455.62925984,933.06732176,286.31648055,0.0024,15.0,1000
17,24.08.2020,09:28:36, P80 beidseitig_(ohneTS),Test,10.056546,998.0,100.381813,0.04374,100.381813,0.04374,377.186172,0.164354,3.75,1.920999,10.0,0.1,H23m. Nadel,0.0,100.58297896,103.56280535,2.4688458,100.58057896,103.56040535,2.4688458,0.04382766,0.03659989,0.00934359,0.0,50.26837565,51.76190273,1.23096714,3771.86171092,3883.60520047,92.58171757,3771.77171092,3883.51520047,92.58171757,0.0,0.0,0.0,377.18617109,388.36052005,9.25817176,377.17717109,388.35152005,9.25817176,0.16435371,0.13724958,0.03503845,188.50640869,194.10713523,4.61612676,0.26512107,0.25791275,0.00587356,0.26512739,0.25791875,0.00587383,608.44383478,933.06732176,286.31648055,0.0024,15.0,1000
18,24.08.2020,09:28:39, P80 beidseitig_(ohneTS),Test,10.037822,1498.0,151.875795,0.043015,151.875795,0.043015,380.196416,0.107682,3.75,1.917534,10.0,0.1,H23m. Nadel,0.0,101.38571095,103.56280535,2.4688458,101.38331095,103.56040535,2.4688458,0.02871495,0.03659989,0.00934359,0.0,50.677298,51.76190273,1.23096714,3801.96416055,3883.60520047,92.58171757,3801.87416055,3883.51520047,92.58171757,0.0,0.0,0.0,380.19641605,388.36052005,9.25817176,380.18741605,388.35152005,9.25817176,0.10768107,0.13724958,0.03503845,190.03986749,194.10713523,4.61612676,0.26302194,0.25791275,0.00587356,0.26302817,0.25791875,0.00587383,928.66829401,933.06732176,286.31648055,0.0024,15.0,1000
19,24.08.2020,09:28:42, P80 beidseitig_(ohneTS),Test,10.030852,1998.0,202.464629,0.030629,202.464629,0.030629,380.001181,0.057487,3.75,1.916271,10.0,0.1,H23m. Nadel,0.0,101.33364815,103.56280535,2.4688458,101.33124815,103.56040535,2.4688458,0.01532983,0.03659989,0.00934359,0.0,50.65795916,51.76190273,1.23096714,3800.01180556,3883.60520047,92.58171757,3799.92180556,3883.51520047,92.58171757,0.0,0.0,0.0,380.00118056,388.36052005,9.25817176,379.99218056,388.35152005,9.25817176,0.05748686,0.13724958,0.03503845,189.96734685,194.10713523,4.61612676,0.26315708,0.25791275,0.00587356,0.26316331,0.25791875,0.00587383,1739.5278984,933.06732176,286.31648055,0.0024,15.0,1000
20,24.08.2020,09:28:46, P80 beidseitig_(ohneTS),Test,12.044111,499.7,48.396882,0.035043,48.396882,0.035043,363.194529,0.262983,3.75,2.300902,12.0,0.1,H23m. Nadel,0.0,96.85187513,90.89416008,1.9932268,96.84967513,90.89196008,1.9932268,0.07012808,0.03612112,0.01253775,0.0,48.38977352,45.42791948,0.99120066,3631.94531719,3408.53100304,74.74600502,3631.86281719,3408.44850304,74.74600502,0.0,0.0,0.0,363.19453172,340.8531003,7.4746005,363.18628172,340.8448503,7.4746005,0.26298029,0.13545421,0.04701658,181.46165072,170.35469805,3.71700248,0.27533454,0.29378795,0.00617818,0.2753408,0.29379508,0.00617847,380.25663708,1036.95461725,302.14140923,0.0022,15.0,1000
21,24.08.2020,09:28:50, P80 beidseitig_(ohneTS),Test,12.034972,998.0,88.248641,0.039853,88.248641,0.039853,331.595595,0.149748,3.75,2.298699,12.0,0.1,H23m. Nadel,0.0,88.42549198,90.89416008,1.9932268,88.42329198,90.89196008,1.9932268,0.03993287,0.03612112,0.01253775,0.0,44.19167956,45.42791948,0.99120066,3315.9559494,3408.53100304,74.74600502,3315.8734494,3408.44850304,74.74600502,0.0,0.0,0.0,331.59559494,340.8531003,7.4746005,331.58734494,340.8448503,7.4746005,0.14974825,0.13545421,0.04701658,165.71879835,170.35469805,3.71700248,0.30157216,0.29378795,0.00617818,0.30157966,0.29379508,0.00617847,667.78745222,1036.95461725,302.14140923,0.0022,15.0,1000
22,24.08.2020,09:28:53, P80 beidseitig_(ohneTS),Test,12.032632,1498.0,133.541196,0.025293,133.541196,0.025293,334.298721,0.063316,3.75,2.298331,12.0,0.1,H23m. Nadel,0.0,89.14632577,90.89416008,1.9932268,89.14412577,90.89196008,1.9932268,0.01688451,0.03612112,0.01253775,0.0,44.56362063,45.42791948,0.99120066,3342.98721629,3408.53100304,74.74600502,3342.90471629,3408.44850304,74.74600502,0.0,0.0,0.0,334.29872163,340.8531003,7.4746005,334.29047163,340.8448503,7.4746005,0.06331692,0.13545421,0.04701658,167.11357735,170.35469805,3.71700248,0.29913366,0.29378795,0.00617818,0.29914104,0.29379508,0.00617847,1579.35660723,1036.95461725,302.14140923,0.0022,15.0,1000
23,24.08.2020,09:28:57, P80 beidseitig_(ohneTS),Test,12.037347,1998.0,178.127589,0.035043,178.127589,0.035043,334.323553,0.065772,3.75,2.299768,12.0,0.1,H23m. Nadel,0.0,89.15294745,90.89416008,1.9932268,89.15074745,90.89196008,1.9932268,0.01753904,0.03612112,0.01253775,0.0,44.5666042,45.42791948,0.99120066,3343.23552928,3408.53100304,74.74600502,3343.15302928,3408.44850304,74.74600502,0.0,0.0,0.0,334.32355293,340.8531003,7.4746005,334.31530293,340.8448503,7.4746005,0.0657714,0.13545421,0.04701658,167.12476577,170.35469805,3.71700248,0.29911144,0.29378795,0.00617818,0.29911882,0.29379508,0.00617847,1520.41777245,1036.95461725,302.14140923,0.0022,15.0,1000
24,24.08.2020,09:29:00, P80 beidseitig_(ohneTS),Test,15.041973,499.7,42.466987,0.039853,42.466987,0.039853,318.693615,0.299076,3.75,2.873829,15.0,0.1,H23m. Nadel,0.0,84.98496498,80.04576914,1.65861251,84.98296498,80.04376914,1.65861251,0.07975385,0.04002893,0.0144083,0.0,42.45160556,40.0018701,0.82308584,3186.93618671,3001.71634258,62.19796915,3186.86118671,3001.64134258,62.19796915,0.0,0.0,0.0,318.69361867,300.17163426,6.21979692,318.68611867,300.16413426,6.21979692,0.29907695,0.15010848,0.05403112,159.19352086,150.00701289,3.08657191,0.31378099,0.33355606,0.00664949,0.31378838,0.33356442,0.00664982,334.3621141,952.74857652,283.14522625,0.002,15.0,1000
25,24.08.2020,09:29:04, P80 beidseitig_(ohneTS),Test,15.03786,998.0,77.676371,0.042686,77.676371,0.042686,291.870132,0.160393,3.75,2.87233,15.0,0.1,H23m. Nadel,0.0,77.83203507,80.04576914,1.65861251,77.83003507,80.04376914,1.65861251,0.04277154,0.04002893,0.0144083,0.0,38.89363176,40.0018701,0.82308584,2918.70131513,3001.71634258,62.19796915,2918.62631513,3001.64134258,62.19796915,0.0,0.0,0.0,291.87013151,300.17163426,6.21979692,291.86263151,300.16413426,6.21979692,0.16039329,0.15010848,0.05403112,145.85111911,150.00701289,3.08657191,0.34261813,0.33355606,0.00664949,0.34262694,0.33356442,0.00664982,623.46749129,952.74857652,283.14522625,0.002,15.0,1000
26,24.08.2020,09:29:08, P80 beidseitig_(ohneTS),Test,15.039047,1498.0,117.824815,0.030234,117.824815,0.030234,294.955311,0.075686,3.75,2.872925,15.0,0.1,H23m. Nadel,0.0,78.65474967,80.04576914,1.65861251,78.65274967,80.04376914,1.65861251,0.02018291,0.04002893,0.0144083,0.0,39.31628338,40.0018701,0.82308584,2949.55311248,3001.71634258,62.19796915,2949.47811248,3001.64134258,62.19796915,0.0,0.0,0.0,294.95531125,300.17163426,6.21979692,294.94781125,300.16413426,6.21979692,0.07568591,0.15010848,0.05403112,147.43606267,150.00701289,3.08657191,0.33903441,0.33355606,0.00664949,0.33904303,0.33356442,0.00664982,1321.24980706,952.74857652,283.14522625,0.002,15.0,1000
27,24.08.2020,09:29:11, P80 beidseitig_(ohneTS),Test,15.038824,1998.0,157.265231,0.03478,157.265231,0.03478,295.167475,0.065277,3.75,2.872827,15.0,0.1,H23m. Nadel,0.0,78.71132683,80.04576914,1.65861251,78.70932683,80.04376914,1.65861251,0.01740741,0.04002893,0.0144083,0.0,39.34595971,40.0018701,0.82308584,2951.67475601,3001.71634258,62.19796915,2951.59975601,3001.64134258,62.19796915,0.0,0.0,0.0,295.1674756,300.17163426,6.21979692,295.1599756,300.16413426,6.21979692,0.06527778,0.15010848,0.05403112,147.54734891,150.00701289,3.08657191,0.33879071,0.33355606,0.00664949,0.33879932,0.33356442,0.00664982,1531.91489362,952.74857652,283.14522625,0.002,15.0,1000
28,24.08.2020,09:29:14, P80 beidseitig_(ohneTS),Test,20.037664,499.7,36.073743,0.034648,36.073743,0.034648,270.715499,0.260017,3.75,3.828282,20.0,0.1,H23m. Nadel,0.0,72.19080048,68.49642021,1.23542128,72.18909215,68.49471188,1.23542128,0.0693376,0.03662894,0.0114438,0.0,36.05987727,34.22904147,0.61240234,2707.15501801,2568.61575803,46.32829813,2707.09095551,2568.55169553,46.32829813,0.0,0.0,0.0,270.7155018,256.8615758,4.63282981,270.70909555,256.85516955,4.63282981,0.26001601,0.13735852,0.04291425,135.22453977,128.35890552,2.29650878,0.36939148,0.38968207,0.00678866,0.36940022,0.38969181,0.006789,384.59170322,929.31034405,228.95661377,0.00170833,15.0,1000
29,24.08.2020,09:29:19, P80 beidseitig_(ohneTS),Test,20.033654,998.0,66.856896,0.035043,66.856896,0.035043,251.215791,0.131676,3.75,3.826888,20.0,0.1,H23m. Nadel,0.0,66.99087776,68.49642021,1.23542128,66.98916942,68.49471188,1.23542128,0.03511323,0.03662894,0.0114438,0.0,33.4770281,34.22904147,0.61240234,2512.15791583,2568.61575803,46.32829813,2512.09385333,2568.55169553,46.32829813,0.0,0.0,0.0,251.21579158,256.8615758,4.63282981,251.20938533,256.85516955,4.63282981,0.1316746,0.13735852,0.04291425,125.53885537,128.35890552,2.29650878,0.39806415,0.38968207,0.00678866,0.3980743,0.38969181,0.006789,759.44791637,929.31034405,228.95661377,0.00170833,15.0,1000
30,24.08.2020,09:29:22, P80 beidseitig_(ohneTS),Test,20.028387,1498.0,101.039882,0.035307,101.039882,0.035307,252.936953,0.088385,3.75,3.826194,20.0,0.1,H23m. Nadel,0.0,67.44985447,68.49642021,1.23542128,67.44814614,68.49471188,1.23542128,0.02356943,0.03662894,0.0114438,0.0,33.71228836,34.22904147,0.61240234,2529.36954272,2568.61575803,46.32829813,2529.30548022,2568.55169553,46.32829813,0.0,0.0,0.0,252.93695427,256.8615758,4.63282981,252.93054802,256.85516955,4.63282981,0.08838535,0.13735852,0.04291425,126.42108134,128.35890552,2.29650878,0.39535544,0.38968207,0.00678866,0.39536545,0.38969181,0.006789,1131.40925784,929.31034405,228.95661377,0.00170833,15.0,1000
31,24.08.2020,09:29:25, P80 beidseitig_(ohneTS),Test,20.024705,1998.0,134.573588,0.036954,134.573588,0.036954,252.578055,0.069358,3.75,3.825852,20.0,0.1,H23m. Nadel,0.0,67.35414815,68.49642021,1.23542128,67.35243981,68.49471188,1.23542128,0.0184955,0.03662894,0.0114438,0.0,33.66697216,34.22904147,0.61240234,2525.78055556,2568.61575803,46.32829813,2525.71649306,2568.55169553,46.32829813,0.0,0.0,0.0,252.57805556,256.8615758,4.63282981,252.57164931,256.85516955,4.63282981,0.06935811,0.13735852,0.04291425,126.2511456,128.35890552,2.29650878,0.39591721,0.38968207,0.00678866,0.39592726,0.38969181,0.006789,1441.79249878,929.31034405,228.95661377,0.00170833,15.0,1000
