,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
10,01.02.2021,12:39:04, MusterI_max3001_stahl ,2 Zyklen,20.026928,1499.0,5.869056,217.499961,6.025685,217.499961,16.682184,602.151326,4.15,4.233829,20.0,0.1,H23o. Nadel,0.0,3.91531421,3.91223174,0.00729082,3.91361421,3.91053174,0.00729082,0.0,0.0,0.0,0.0,1.9568071,1.95526587,0.00364541,162.48553969,162.35761718,0.30256923,162.41498969,162.28706718,0.30256923,0.0,0.0,0.0,16.24855397,16.23576172,0.03025692,16.24149897,16.22870672,0.03025692,0.0,0.0,0.0,8.12074948,8.11435336,0.01512846,6.15439381,6.15930728,0.01151665,6.15706716,6.16198493,0.01152668,inf,inf,,0.0017,39.0,1000
11,01.02.2021,12:39:08, MusterI_max3001_stahl ,2 Zyklen,20.022122,1999.0,7.777698,217.499961,7.934327,217.499961,16.471965,451.538188,4.15,4.232919,20.0,0.1,H23o. Nadel,0.0,3.8907944,3.91223174,0.00729082,3.8890944,3.91053174,0.00729082,0.0,0.0,0.0,0.0,1.9445472,1.95526587,0.00364541,161.46796748,162.35761718,0.30256923,161.39741748,162.28706718,0.30256923,0.0,0.0,0.0,16.14679675,16.23576172,0.03025692,16.13974175,16.22870672,0.03025692,0.0,0.0,0.0,8.06987087,8.11435336,0.01512846,6.19317884,6.15930728,0.01151665,6.195886,6.16198493,0.01152668,inf,inf,,0.0017,39.0,1000
12,01.02.2021,12:39:11, MusterI_max3001_stahl ,2 Zyklen,29.967668,499.9,1.485243,217.499961,1.641872,217.499961,13.630264,1805.610798,4.15,6.335439,30.0,0.1,H23o. Nadel,0.0,2.97108022,2.95976256,0.00510579,2.96968022,2.95836256,0.00510579,0.0,0.0,0.0,0.0,1.48484011,1.47918128,0.0025529,123.29982897,122.83014634,0.2118904,123.24172897,122.77204634,0.2118904,0.0,0.0,0.0,12.3299829,12.28301463,0.02118904,12.3241729,12.27720463,0.02118904,0.0,0.0,0.0,6.16208645,6.13860232,0.01059452,8.11031133,8.14139661,0.01405978,8.11413479,8.14524947,0.01407309,inf,inf,,0.0014,39.0,1000
13,01.02.2021,12:39:15, MusterI_max3001_stahl ,2 Zyklen,29.98168,999.0,2.957341,217.499961,3.11397,217.499961,12.93591,903.528366,4.15,6.338417,30.0,0.1,H23o. Nadel,0.0,2.9603013,2.95976256,0.00510579,2.9589013,2.95836256,0.00510579,0.0,0.0,0.0,0.0,1.47945065,1.47918128,0.0025529,122.852504,122.83014634,0.2118904,122.794404,122.77204634,0.2118904,0.0,0.0,0.0,12.2852504,12.28301463,0.02118904,12.2794404,12.27720463,0.02118904,0.0,0.0,0.0,6.1397202,6.13860232,0.01059452,8.13984223,8.14139661,0.01405978,8.14369358,8.14524947,0.01407309,inf,inf,,0.0014,39.0,1000
14,01.02.2021,12:39:19, MusterI_max3001_stahl ,2 Zyklen,29.985257,1499.0,4.439123,217.499961,4.595752,217.499961,12.723397,602.151326,4.15,6.33916,30.0,0.1,H23o. Nadel,0.0,2.96138959,2.95976256,0.00510579,2.95998959,2.95836256,0.00510579,0.0,0.0,0.0,0.0,1.4799948,1.47918128,0.0025529,122.89766811,122.83014634,0.2118904,122.83956811,122.77204634,0.2118904,0.0,0.0,0.0,12.28976681,12.28301463,0.02118904,12.28395681,12.27720463,0.02118904,0.0,0.0,0.0,6.14197841,6.13860232,0.01059452,8.13685089,8.14139661,0.01405978,8.14069941,8.14524947,0.01407309,inf,inf,,0.0014,39.0,1000
15,01.02.2021,12:39:22, MusterI_max3001_stahl ,2 Zyklen,29.979503,1999.0,5.889612,217.499961,6.046241,217.499961,12.552226,451.538188,4.15,6.338072,30.0,0.1,H23o. Nadel,0.0,2.94627914,2.95976256,0.00510579,2.94487914,2.95836256,0.00510579,0.0,0.0,0.0,0.0,1.47243957,1.47918128,0.0025529,122.27058429,122.83014634,0.2118904,122.21248429,122.77204634,0.2118904,0.0,0.0,0.0,12.22705843,12.28301463,0.02118904,12.22124843,12.27720463,0.02118904,0.0,0.0,0.0,6.11062421,6.13860232,0.01059452,8.178582,8.14139661,0.01405978,8.18247011,8.14524947,0.01407309,inf,inf,,0.0014,39.0,1000
16,01.02.2021,12:39:42, MusterI_max3001_stahl ,2 Zyklen,5.059313,499.9,5.386394,217.499961,5.543024,217.499961,46.016299,1805.610798,4.15,1.069493,5.0,0.1,H23o. Nadel,0.0,10.77494299,10.69449023,0.03159017,10.77165132,10.69119856,0.03159017,0.0,0.0,0.0,0.0,5.38582566,5.34559928,0.01579508,447.16013403,443.8213444,1.31099196,447.02352986,443.68474023,1.31099196,0.0,0.0,0.0,44.7160134,44.38213444,0.1310992,44.70235299,44.36847402,0.1310992,0.0,0.0,0.0,22.35117649,22.18423701,0.0655496,2.23633532,2.25321775,0.00664419,2.23701871,2.25391152,0.00664828,inf,inf,,0.00329167,40.0,1000
17,01.02.2021,12:39:46, MusterI_max3001_stahl ,2 Zyklen,5.059499,999.0,10.700682,217.499961,10.857311,217.499961,45.102944,903.528366,4.15,1.069674,5.0,0.1,H23o. Nadel,0.0,10.71139339,10.69449023,0.03159017,10.70810173,10.69119856,0.03159017,0.0,0.0,0.0,0.0,5.35405086,5.34559928,0.01579508,444.52282583,443.8213444,1.31099196,444.38622166,443.68474023,1.31099196,0.0,0.0,0.0,44.45228258,44.38213444,0.1310992,44.43862217,44.36847402,0.1310992,0.0,0.0,0.0,22.21931108,22.18423701,0.0655496,2.24960326,2.25321775,0.00664419,2.25029479,2.25391152,0.00664828,inf,inf,,0.00329167,40.0,1000
18,01.02.2021,12:39:50, MusterI_max3001_stahl ,2 Zyklen,5.051631,1499.0,15.981242,217.499961,16.137872,217.499961,44.677896,602.151326,4.15,1.067954,5.0,0.1,H23o. Nadel,0.0,10.66126885,10.69449023,0.03159017,10.65797718,10.69119856,0.03159017,0.0,0.0,0.0,0.0,5.32898859,5.34559928,0.01579508,442.4426571,443.8213444,1.31099196,442.30605294,443.68474023,1.31099196,0.0,0.0,0.0,44.24426571,44.38213444,0.1310992,44.23060529,44.36847402,0.1310992,0.0,0.0,0.0,22.11530265,22.18423701,0.0655496,2.2601799,2.25321775,0.00664419,2.26087794,2.25391152,0.00664828,inf,inf,,0.00329167,40.0,1000
19,01.02.2021,12:39:53, MusterI_max3001_stahl ,2 Zyklen,5.049422,1999.0,21.250081,217.499961,21.40671,217.499961,44.441145,451.538188,4.15,1.067514,5.0,0.1,H23o. Nadel,0.0,10.63035568,10.69449023,0.03159017,10.62706401,10.69119856,0.03159017,0.0,0.0,0.0,0.0,5.31353201,5.34559928,0.01579508,441.15976063,443.8213444,1.31099196,441.02315646,443.68474023,1.31099196,0.0,0.0,0.0,44.11597606,44.38213444,0.1310992,44.10231565,44.36847402,0.1310992,0.0,0.0,0.0,22.05115782,22.18423701,0.0655496,2.26675252,2.25321775,0.00664419,2.26745463,2.25391152,0.00664828,inf,inf,,0.00329167,40.0,1000
20,01.02.2021,12:39:56, MusterI_max3001_stahl ,2 Zyklen,10.045325,499.9,3.362128,217.499961,3.518757,217.499961,29.211526,1805.610798,4.15,2.12369,10.0,0.1,H23o. Nadel,0.0,6.72560112,6.6886684,0.01839241,6.72320112,6.6862684,0.01839241,0.0,0.0,0.0,0.0,3.36160056,3.3431342,0.0091962,279.11244649,277.57973864,0.76328491,279.01284649,277.48013864,0.76328491,0.0,0.0,0.0,27.91124465,27.75797386,0.07632849,27.90128465,27.74801386,0.07632849,0.0,0.0,0.0,13.95064232,13.87400693,0.03816425,3.58278541,3.60265019,0.00991213,3.58406436,3.6039434,0.00991925,inf,inf,,0.0024,40.0,1000
21,01.02.2021,12:40:01, MusterI_max3001_stahl ,2 Zyklen,10.051623,999.0,6.706105,217.499961,6.862734,217.499961,28.508854,903.528366,4.15,2.124999,10.0,0.1,H23o. Nadel,0.0,6.71281782,6.6886684,0.01839241,6.71041782,6.6862684,0.01839241,0.0,0.0,0.0,0.0,3.35520891,3.3431342,0.0091962,278.58193944,277.57973864,0.76328491,278.48233944,277.48013864,0.76328491,0.0,0.0,0.0,27.85819394,27.75797386,0.07632849,27.84823394,27.74801386,0.07632849,0.0,0.0,0.0,13.92411697,13.87400693,0.03816425,3.58960815,3.60265019,0.00991213,3.59089198,3.6039434,0.00991925,inf,inf,,0.0024,40.0,1000
22,01.02.2021,12:40:04, MusterI_max3001_stahl ,2 Zyklen,10.04164,1499.0,9.997179,217.499961,10.153808,217.499961,28.110942,602.151326,4.15,2.122921,10.0,0.1,H23o. Nadel,0.0,6.66923215,6.6886684,0.01839241,6.66683215,6.6862684,0.01839241,0.0,0.0,0.0,0.0,3.33341608,3.3431342,0.0091962,276.77313442,277.57973864,0.76328491,276.67353442,277.48013864,0.76328491,0.0,0.0,0.0,27.67731344,27.75797386,0.07632849,27.66735344,27.74801386,0.07632849,0.0,0.0,0.0,13.83367672,13.87400693,0.03816425,3.61306744,3.60265019,0.00991213,3.61436811,3.6039434,0.00991925,inf,inf,,0.0024,40.0,1000
23,01.02.2021,12:40:07, MusterI_max3001_stahl ,2 Zyklen,10.03926,1999.0,13.287398,217.499961,13.444027,217.499961,27.910312,451.538188,4.15,2.122434,10.0,0.1,H23o. Nadel,0.0,6.64702251,6.6886684,0.01839241,6.64462251,6.6862684,0.01839241,0.0,0.0,0.0,0.0,3.32231126,3.3431342,0.0091962,275.85143422,277.57973864,0.76328491,275.75183422,277.48013864,0.76328491,0.0,0.0,0.0,27.58514342,27.75797386,0.07632849,27.57518342,27.74801386,0.07632849,0.0,0.0,0.0,13.78759171,13.87400693,0.03816425,3.62513975,3.60265019,0.00991213,3.62644913,3.6039434,0.00991925,inf,inf,,0.0024,40.0,1000
24,01.02.2021,12:40:11, MusterI_max3001_stahl ,2 Zyklen,20.039462,499.9,1.989316,217.499961,2.145946,217.499961,17.814911,1805.610798,4.15,4.236621,20.0,0.1,H23o. Nadel,0.0,3.97942789,3.97812283,0.00736939,3.97772789,3.97642283,0.00736939,0.0,0.0,0.0,0.0,1.98886394,1.98821142,0.00368469,165.14625725,165.09209765,0.30582968,165.07570725,165.02154765,0.30582968,0.0,0.0,0.0,16.51462573,16.50920976,0.03058297,16.50757073,16.50215476,0.03058297,0.0,0.0,0.0,8.25378536,8.25107738,0.01529148,6.05523865,6.05728751,0.01122703,6.05782654,6.05987717,0.01123663,inf,inf,,0.0017,40.0,1000
25,01.02.2021,12:40:15, MusterI_max3001_stahl ,2 Zyklen,20.039104,999.0,3.991446,217.499961,4.148075,217.499961,17.231743,903.528366,4.15,4.2364,20.0,0.1,H23o. Nadel,0.0,3.99544144,3.97812283,0.00736939,3.99374144,3.97642283,0.00736939,0.0,0.0,0.0,0.0,1.99687072,1.98821142,0.00368469,165.81081982,165.09209765,0.30582968,165.74026982,165.02154765,0.30582968,0.0,0.0,0.0,16.58108198,16.50920976,0.03058297,16.57402698,16.50215476,0.03058297,0.0,0.0,0.0,8.28701349,8.25107738,0.01529148,6.03096952,6.05728751,0.01122703,6.0335367,6.05987717,0.01123663,inf,inf,,0.0017,40.0,1000
26,01.02.2021,12:40:18, MusterI_max3001_stahl ,2 Zyklen,20.029152,1499.0,5.963335,217.499961,6.119964,217.499961,16.943197,602.151326,4.15,4.234359,20.0,0.1,H23o. Nadel,0.0,3.97820881,3.97812283,0.00736939,3.97650881,3.97642283,0.00736939,0.0,0.0,0.0,0.0,1.9882544,1.98821142,0.00368469,165.09566544,165.09209765,0.30582968,165.02511544,165.02154765,0.30582968,0.0,0.0,0.0,16.50956654,16.50920976,0.03058297,16.50251154,16.50215476,0.03058297,0.0,0.0,0.0,8.25125577,8.25107738,0.01529148,6.05709421,6.05728751,0.01122703,6.05968369,6.05987717,0.01123663,inf,inf,,0.0017,40.0,1000
27,01.02.2021,12:40:22, MusterI_max3001_stahl ,2 Zyklen,20.035839,1999.0,7.914867,217.499961,8.071496,217.499961,16.756734,451.538188,4.15,4.235815,20.0,0.1,H23o. Nadel,0.0,3.95941321,3.97812283,0.00736939,3.95771321,3.97642283,0.00736939,0.0,0.0,0.0,0.0,1.9788566,1.98821142,0.00368469,164.31564807,165.09209765,0.30582968,164.24509807,165.02154765,0.30582968,0.0,0.0,0.0,16.43156481,16.50920976,0.03058297,16.42450981,16.50215476,0.03058297,0.0,0.0,0.0,8.2122549,8.25107738,0.01529148,6.08584765,6.05728751,0.01122703,6.08846177,6.05987717,0.01123663,inf,inf,,0.0017,40.0,1000
28,01.02.2021,12:40:25, MusterI_max3001_stahl ,2 Zyklen,30.000467,499.9,1.509159,217.499961,1.665788,217.499961,13.828804,1805.610798,4.15,6.342435,30.0,0.1,H23o. Nadel,0.0,3.01892178,3.00328418,0.00538673,3.01752178,3.00188418,0.00538673,0.0,0.0,0.0,0.0,1.50876089,1.50094209,0.00269337,125.28525405,124.63629335,0.22354936,125.22715405,124.57819335,0.22354936,0.0,0.0,0.0,12.52852541,12.46362934,0.02235494,12.52271541,12.45781934,0.02235494,0.0,0.0,0.0,6.2613577,6.22890967,0.01117747,7.98178531,8.02342236,0.0143485,7.98548851,8.02716434,0.01436187,inf,inf,,0.0014,40.0,1000
29,01.02.2021,12:40:29, MusterI_max3001_stahl ,2 Zyklen,30.00507,999.0,2.998913,217.499961,3.155542,217.499961,13.108608,903.528366,4.15,6.343408,30.0,0.1,H23o. Nadel,0.0,3.00191491,3.00328418,0.00538673,3.00051491,3.00188418,0.00538673,0.0,0.0,0.0,0.0,1.50025746,1.50094209,0.00269337,124.57946897,124.63629335,0.22354936,124.52136897,124.57819335,0.22354936,0.0,0.0,0.0,12.4579469,12.46362934,0.02235494,12.4521369,12.45781934,0.02235494,0.0,0.0,0.0,6.22606845,6.22890967,0.01117747,8.02700484,8.02342236,0.0143485,8.03075013,8.02716434,0.01436187,inf,inf,,0.0014,40.0,1000
30,01.02.2021,12:40:33, MusterI_max3001_stahl ,2 Zyklen,30.003235,1499.0,4.491237,217.499961,4.647866,217.499961,12.867675,602.151326,4.15,6.343053,30.0,0.1,H23o. Nadel,0.0,2.99615544,3.00328418,0.00538673,2.99475544,3.00188418,0.00538673,0.0,0.0,0.0,0.0,1.49737772,1.50094209,0.00269337,124.34045063,124.63629335,0.22354936,124.28235063,124.57819335,0.22354936,0.0,0.0,0.0,12.43404506,12.46362934,0.02235494,12.42823506,12.45781934,0.02235494,0.0,0.0,0.0,6.21411753,6.22890967,0.01117747,8.04243506,8.02342236,0.0143485,8.04619477,8.02716434,0.01436187,inf,inf,,0.0014,40.0,1000
31,01.02.2021,12:40:36, MusterI_max3001_stahl ,2 Zyklen,29.995304,1999.0,5.989293,217.499961,6.145922,217.499961,12.759169,451.538188,4.15,6.34135,30.0,0.1,H23o. Nadel,0.0,2.99614457,3.00328418,0.00538673,2.99474457,3.00188418,0.00538673,0.0,0.0,0.0,0.0,1.49737229,1.50094209,0.00269337,124.33999975,124.63629335,0.22354936,124.28189975,124.57819335,0.22354936,0.0,0.0,0.0,12.43399997,12.46362934,0.02235494,12.42818997,12.45781934,0.02235494,0.0,0.0,0.0,6.21409499,6.22890967,0.01117747,8.04246423,8.02342236,0.0143485,8.04622396,8.02716434,0.01436187,inf,inf,,0.0014,40.0,1000
0,01.02.2021,12:35:12, MusterI_max3002_alu ,2 Zyklen,5.060075,499.9,7.016152,217.499961,7.172781,217.499961,59.545991,1805.610798,4.15,1.069756,5.0,0.1,H23o. Nadel,0.0,14.03511102,14.0723864,0.01427123,14.03181102,14.0690864,0.01427123,0.0,0.0,0.0,0.0,7.01590551,7.0345432,0.00713562,582.45710742,584.00403553,0.59225611,582.32015742,583.86708553,0.59225611,0.0,0.0,0.0,58.24571074,58.40040355,0.05922561,58.23201574,58.38670855,0.05922561,0.0,0.0,0.0,29.11600787,29.19335428,0.02961281,1.71686462,1.71232222,0.00173771,1.71726839,1.71272386,0.00173852,inf,inf,,0.0033,37.0,1000
1,01.02.2021,12:35:17, MusterI_max3002_alu ,2 Zyklen,5.05443,999.0,14.088212,217.499961,14.244841,217.499961,59.175266,903.528366,4.15,1.068586,5.0,0.1,H23o. Nadel,0.0,14.10231431,14.0723864,0.01427123,14.09901431,14.0690864,0.01427123,0.0,0.0,0.0,0.0,7.04950716,7.0345432,0.00713562,585.24604404,584.00403553,0.59225611,585.10909404,583.86708553,0.59225611,0.0,0.0,0.0,58.5246044,58.40040355,0.05922561,58.5109094,58.38670855,0.05922561,0.0,0.0,0.0,29.2554547,29.19335428,0.02961281,1.70868306,1.71232222,0.00173771,1.70908299,1.71272386,0.00173852,inf,inf,,0.0033,37.0,1000
2,01.02.2021,12:35:20, MusterI_max3002_alu ,2 Zyklen,5.057898,1499.0,21.112187,217.499961,21.268816,217.499961,58.88298,602.151326,4.15,1.069276,5.0,0.1,H23o. Nadel,0.0,14.08418079,14.0723864,0.01427123,14.08088079,14.0690864,0.01427123,0.0,0.0,0.0,0.0,7.04044039,7.0345432,0.00713562,584.49350267,584.00403553,0.59225611,584.35655267,583.86708553,0.59225611,0.0,0.0,0.0,58.44935027,58.40040355,0.05922561,58.43565527,58.38670855,0.05922561,0.0,0.0,0.0,29.21782763,29.19335428,0.02961281,1.710883,1.71232222,0.00173771,1.71128397,1.71272386,0.00173852,inf,inf,,0.0033,37.0,1000
